gene	p_interaction	p_raw	n_observations	n_subjects	n_effective	rho_ar1	test_statistic	effect_size	df_residual	model_converged	slope_diff	arima_transformation	bounded_support_model	family_used	heteroscedasticity_detected	variance_ratio_q	fit_method	shapiro_p_value	residuals_normal	n_residuals_tested	ci_weighted	adj_p_interaction	gene_id	gene_name
74	A4GALT	0.163465746643861	0.163465746643861	648	8	3.89016375972434	0.35	3.62230362248465	0.239514057267812	642.046537073092	TRUE	0.0036073507748314	TRUE	FALSE	Gaussian	FALSE	1.3476952740793	mgcv::gamm_arima(1,1,0)	3.02127526441742e-13	FALSE	648	FALSE	1	ENSG00000128274.18	A4GALT
75	PBX2	0.201703818069494	0.201703818069494	648	8	3.89016375972434	0.35	3.20190980950792	2.73722548348454e-05	642.10667414348	TRUE	0.00537311909506577	TRUE	FALSE	Gaussian	TRUE	1.98264730827658	mgcv::gamm_arima(1,1,0)	7.74539590961678e-07	FALSE	648	FALSE	1	ENSG00000204304.12	PBX2
76	REG3A	0.202711558470612	0.202711558470612	484	8	3.90331893774904	0.35	3.19194240920251	0.496740225972048	479.999999922898	TRUE	-0.0956587355489682	TRUE	FALSE	Gaussian	FALSE	1	mgcv::gamm_arima(1,1,0)	3.74417150416886e-20	FALSE	484	FALSE	1	ENSG00000172016.16	REG3A
77	SNX4	0.2110796818322	0.2110796818322	648	8	3.89016375972434	0.35	3.11103915555714	0.124651420124294	642.01880468546	TRUE	0.0609140295711071	TRUE	FALSE	Gaussian	TRUE	11.4618423981684	mgcv::gamm_arima(1,1,0)	1.68773525910014e-05	FALSE	648	FALSE	1	ENSG00000114520.12	SNX4
78	TMEM38A	0.217316610436547	0.217316610436547	648	8	3.89016375972434	0.35	3.05279990905638	0.0475372568960041	643.999999948218	TRUE	-0.0620744985332115	TRUE	FALSE	Gaussian	TRUE	1.28877660121683	mgcv::gamm_arima(1,1,0)	3.23789771446579e-06	FALSE	648	FALSE	1	ENSG00000072954.8	TMEM38A
79	ZFP90	0.229604372727067	0.229604372727067	648	8	3.89016375972434	0.35	2.94279513947913	0.0432747070536137	642.125465171674	TRUE	-0.000586788931727023	TRUE	FALSE	Gaussian	TRUE	3.48750502089987	mgcv::gamm_arima(1,1,0)	2.38724104007176e-07	FALSE	648	FALSE	1	ENSG00000184939.16	ZFP90
80	FOXJ2	0.368884553801103	0.368884553801103	648	8	3.89016375972434	0.35	1.99454309244175	0.250577596534498	642.017897478788	TRUE	0.00867109318230934	TRUE	FALSE	Gaussian	TRUE	1.80684602526783	mgcv::gamm_arima(1,1,0)	0.00113871006710696	FALSE	648	FALSE	1	ENSG00000065970.10	FOXJ2
81	TMEM183A	0.381158099355223	0.381158099355223	648	8	3.89016375972434	0.35	1.92908206197899	0.0114339025895446	641.477257458901	TRUE	0.0164560744333875	TRUE	FALSE	Gaussian	TRUE	12.09741229736	mgcv::gamm_arima(1,1,0)	2.36147303109146e-11	FALSE	648	FALSE	1	ENSG00000163444.13	TMEM183A
82	EFNB2	0.482254606840378	0.482254606840378	648	8	3.89016375972434	0.35	1.45856614887316	0.0120912693971859	642.049646998774	TRUE	-0.0107946895584335	TRUE	FALSE	Gaussian	TRUE	14.5663482615561	mgcv::gamm_arima(1,1,0)	1.07977498747269e-06	FALSE	648	FALSE	1	ENSG00000125266.9	EFNB2
83	PICALM	0.555492892094344	0.555492892094344	648	8	3.89016375972434	0.35	1.17579893098809	0.107116271069507	642.003602707508	TRUE	0.0266475353247889	TRUE	FALSE	Gaussian	TRUE	4.36840847096142	mgcv::gamm_arima(1,1,0)	1.56284757899793e-11	FALSE	648	FALSE	1	ENSG00000073921.19	PICALM
84	SH3PXD2A	0.562159737296872	0.562159737296872	648	8	3.89016375972434	0.35	1.1519384788171	0.213512082579082	641.705680227501	TRUE	0.0100741453737178	TRUE	FALSE	Gaussian	TRUE	1.99887755309522	mgcv::gamm_arima(1,1,0)	0.000256731954804629	FALSE	648	FALSE	1	ENSG00000107957.17	SH3PXD2A
85	ZNF493	0.735772499478053	0.735772499478053	648	8	3.89016375972434	0.35	0.613668624011552	-0.00321654226190971	642.016862543264	TRUE	-0.004170682561744	TRUE	FALSE	Gaussian	TRUE	21.7595766279176	mgcv::gamm_arima(1,1,0)	5.46477228612727e-05	FALSE	648	FALSE	1	ENSG00000196268.12	ZNF493
86	MCC	0.825416335342252	0.825416335342252	648	8	3.89016375972434	0.35	0.383734742080378	0.00802830045190317	642.043967084038	TRUE	0.000619502572833287	TRUE	FALSE	Gaussian	TRUE	405.218700467789	mgcv::gamm_arima(1,1,0)	7.97949272791323e-09	FALSE	648	FALSE	1	ENSG00000171444.19	MCC
87	IFIT3	0.889517992537266	0.889517992537266	648	8	3.89016375972434	0.35	0.234151088765884	-8.38215371239404e-05	643.999999932616	TRUE	-0.0293167315126204	TRUE	FALSE	Gaussian	TRUE	1.20970529480952	mgcv::gamm_arima(1,1,0)	3.90692171871916e-19	FALSE	648	FALSE	1	ENSG00000119917.15	IFIT3
