	gene	sample	q_value	diversity
48302	IFIT3	SRR14800486	q_1.950	0.832915083703314
48303	PBX2	SRR14800486	q_1.950	0.543139876065715
48304	IRF3	SRR14800486	q_1.950	0.866860859592245
48305	SPIRE2	SRR14800486	q_1.950	0.849392468985102
48306	CYBB	SRR14800486	q_1.950	0.708551974403988
48307	ASMTL	SRR14800486	q_1.950	0.780485676233784
48308	ETFRF1	SRR14800486	q_1.950	0.422798400646016
48309	PDE7A	SRR14800486	q_1.950	0.887393532164474
48310	CDH24	SRR14800486	q_1.950	0.589148386396828
48311	RELCH	SRR14800486	q_1.950	0.956561677879201
48312	ZFP90	SRR14800486	q_1.950	0.65709730554316
48313	SAR1B	SRR14800486	q_1.950	0.600889961918282
48314	PPP1R2	SRR14800486	q_1.950	0.279782074666525
48315	ENSG00000254706	SRR14800486	q_1.950	0
48316	GSKIP	SRR14800486	q_1.950	0.657708904879163
48317	GDI1	SRR14800486	q_1.950	0.445762361655639
48318	PNPT1	SRR14800486	q_1.950	0.846627062187496
48319	ZNF714	SRR14800486	q_1.950	0.827989377935416
48320	SLC9A7	SRR14800486	q_1.950	0.398874497003938
48321	DNAJC24	SRR14800486	q_1.950	0.901293025767423
48322	TLN2	SRR14800486	q_1.950	0.934789927176524
48323	SRP72	SRR14800486	q_1.950	0.842059204544884
48324	NSA2	SRR14800486	q_1.950	0.497336659224083
48325	THY1	SRR14800486	q_1.950	0.61917236913467
48326	PICALM	SRR14800486	q_1.950	0.942116170699172
48327	GLB1L2	SRR14800486	q_1.950	0.341284116258473
48328	SNHG10	SRR14800486	q_1.950	0.866451065881809
48329	MEF2A	SRR14800486	q_1.950	0.81799949640436
48330	GIPR	SRR14800486	q_1.950	0.941578634260977
48331	LINC02362	SRR14800486	q_1.950	0.967186452716761
48332	ENSG00000274322	SRR14800486	q_1.950	0.276121377430862
48333	ENSG00000291072	SRR14800486	q_1.950	0.946826292455537
48334	A4GALT	SRR14800486	q_1.950	0.467214384859093
48335	EPB41L4A-AS1	SRR14800486	q_1.950	0.723153093639224
48336	NCF1C	SRR14800486	q_1.950	0.983417439953826
48337	FOXJ2	SRR14800485	q_1.950	0.115405624357928
48338	TMEM38A	SRR14800485	q_1.950	0.666732984024008
48339	CCNE1	SRR14800485	q_1.950	0.460175958584412
48340	MCOLN1	SRR14800485	q_1.950	0.453992808838305
48341	FBXO3	SRR14800485	q_1.950	0.968122285574809
48342	SLC25A16	SRR14800485	q_1.950	0.963074343835738
48343	ZNF710	SRR14800485	q_1.950	0.98234841908299
48344	TM7SF2	SRR14800485	q_1.950	0.0195467754341272
48345	UBP1	SRR14800485	q_1.950	0.751102353325461
48346	SPICE1	SRR14800485	q_1.950	0.929010804175709
48347	NPY1R	SRR14800485	q_1.950	0.536339892130813
48348	CENPV	SRR14800485	q_1.950	0.786076850869523
48349	METTL26	SRR14800485	q_1.950	0.825838461895435
48350	MCC	SRR14800485	q_1.950	0.607710045359991
48351	REG3A	SRR14800485	q_1.950	0.889493937465453
48352	USP38	SRR14800485	q_1.950	0.933683686934289
48353	CYP2W1	SRR14800485	q_1.950	0.372545363100608
48354	NFKBIB	SRR14800485	q_1.950	0.627921336148075
48355	ING3	SRR14800485	q_1.950	0.990095249396667
48356	HIGD1A	SRR14800485	q_1.950	0.409920097114336
48357	DUOXA2	SRR14800485	q_1.950	0.254568290683332
48358	CCDC149	SRR14800485	q_1.950	0.561010879087132
48359	FAXDC2	SRR14800485	q_1.950	0.73429135228721
48360	THOC6	SRR14800485	q_1.950	0.394579183634952
48361	POLR2J4	SRR14800485	q_1.950	0.830343574340018
48362	SYNM	SRR14800485	q_1.950	0.942025432400482
48363	SPNS2	SRR14800485	q_1.950	0.414339934872836
48364	SRPRA	SRR14800485	q_1.950	0.390020529369272
48365	LINC03040	SRR14800485	q_1.950	0.99217234871811
48366	RAP1GDS1	SRR14800485	q_1.950	0.942909494418862
48367	ZNF493	SRR14800485	q_1.950	0.964881938534467
48368	VRK2	SRR14800485	q_1.950	0.866430839538792
48369	PMEPA1	SRR14800485	q_1.950	0.0958520896005048
48370	CXCL12	SRR14800485	q_1.950	0.918084668488726
48371	EXOC1	SRR14800485	q_1.950	0.713029871530305
48372	FAM114A2	SRR14800485	q_1.950	0.941997033914572
48373	ANGEL2	SRR14800485	q_1.950	0.967115625633969
48374	TMEM183A	SRR14800485	q_1.950	0.900283856086587
48375	HDAC2	SRR14800485	q_1.950	0.830417668125271
48376	ATG5	SRR14800485	q_1.950	0.916462097871726
48377	SH3PXD2A	SRR14800485	q_1.950	0.78818314672107
48378	IFIT3	SRR14800485	q_1.950	0.978552565456791
48379	PBX2	SRR14800485	q_1.950	0.624765378901011
48380	IRF3	SRR14800485	q_1.950	0.792617770895599
48381	SPIRE2	SRR14800485	q_1.950	0.87996279666352
48382	CYBB	SRR14800485	q_1.950	0.561254714140247
48383	ASMTL	SRR14800485	q_1.950	0.52713059384013
48384	ETFRF1	SRR14800485	q_1.950	0.559795266868615
48385	PDE7A	SRR14800485	q_1.950	0.851221445125403
48386	CDH24	SRR14800485	q_1.950	0.991310155694543
48387	RELCH	SRR14800485	q_1.950	0.925540291622311
48388	ZFP90	SRR14800485	q_1.950	0.720285149603097
48389	SAR1B	SRR14800485	q_1.950	0.715479001813854
48390	PPP1R2	SRR14800485	q_1.950	0.287658832410208
48391	ENSG00000254706	SRR14800485	q_1.950	0.820443992067176
48392	GSKIP	SRR14800485	q_1.950	0.741962958096972
48393	GDI1	SRR14800485	q_1.950	0.483765665127448
48394	PNPT1	SRR14800485	q_1.950	0.910328654703614
48395	ZNF714	SRR14800485	q_1.950	0.874178241660329
48396	SLC9A7	SRR14800485	q_1.950	0.706001173190247
48397	DNAJC24	SRR14800485	q_1.950	0.707952317357288
48398	TLN2	SRR14800485	q_1.950	0.934025491530247
48399	SRP72	SRR14800485	q_1.950	0.867996046420094
48400	NSA2	SRR14800485	q_1.950	0.530164813395728
48401	THY1	SRR14800485	q_1.950	0.548571570218686
48402	PICALM	SRR14800485	q_1.950	0.943309204477081
48403	GLB1L2	SRR14800485	q_1.950	0.413582423231824
48404	SNHG10	SRR14800485	q_1.950	0.73411240994495
48405	MEF2A	SRR14800485	q_1.950	0.678323653902007
48406	GIPR	SRR14800485	q_1.950	0
48407	LINC02362	SRR14800485	q_1.950	0.937664121019545
48408	ENSG00000274322	SRR14800485	q_1.950	0.367176917848625
48409	ENSG00000291072	SRR14800485	q_1.950	0.955641111394943
48410	A4GALT	SRR14800485	q_1.950	0.903723774176098
48411	EPB41L4A-AS1	SRR14800485	q_1.950	0.740171452693855
48412	NCF1C	SRR14800485	q_1.950	0.844979249790543
48413	FOXJ2	SRR14800484	q_1.950	0.702463906560856
48414	TMEM38A	SRR14800484	q_1.950	0.760039055154883
48415	CCNE1	SRR14800484	q_1.950	0.826768723557554
48416	MCOLN1	SRR14800484	q_1.950	0.252058662277869
48417	FBXO3	SRR14800484	q_1.950	0.936884721883268
48418	SLC25A16	SRR14800484	q_1.950	0.972385518796129
48419	ZNF710	SRR14800484	q_1.950	0.865847781235797
48420	TM7SF2	SRR14800484	q_1.950	0.167535109151132
48421	UBP1	SRR14800484	q_1.950	0.719616791374143
48422	SPICE1	SRR14800484	q_1.950	0.846708206374752
48423	NPY1R	SRR14800484	q_1.950	0.655139357901047
48424	CENPV	SRR14800484	q_1.950	0.838046427816195
48425	METTL26	SRR14800484	q_1.950	0.876613888059316
48426	MCC	SRR14800484	q_1.950	0.432330336216741
48427	REG3A	SRR14800484	q_1.950	0.639336776403922
48428	USP38	SRR14800484	q_1.950	0.840845120844662
48429	CYP2W1	SRR14800484	q_1.950	0.730250089451564
48430	NFKBIB	SRR14800484	q_1.950	0.506333093189335
48431	ING3	SRR14800484	q_1.950	0.963920093934504
48432	HIGD1A	SRR14800484	q_1.950	0.646651700282943
48433	DUOXA2	SRR14800484	q_1.950	0.386370526498759
48434	CCDC149	SRR14800484	q_1.950	0.727161115343561
48435	FAXDC2	SRR14800484	q_1.950	0.839649907370073
48436	THOC6	SRR14800484	q_1.950	0.227151350588381
48437	POLR2J4	SRR14800484	q_1.950	0.968902475594755
48438	SYNM	SRR14800484	q_1.950	0.95355300638775
48439	SPNS2	SRR14800484	q_1.950	0
48440	SRPRA	SRR14800484	q_1.950	0.236626963720443
48441	LINC03040	SRR14800484	q_1.950	0.977589590572428
48442	RAP1GDS1	SRR14800484	q_1.950	0.800047434930885
48443	ZNF493	SRR14800484	q_1.950	0.989569291605861
48444	VRK2	SRR14800484	q_1.950	0.932782801201283
48445	PMEPA1	SRR14800484	q_1.950	0.887042636427324
48446	CXCL12	SRR14800484	q_1.950	0.863805758065369
48447	EXOC1	SRR14800484	q_1.950	0.827414640496658
48448	FAM114A2	SRR14800484	q_1.950	0.937859171165612
48449	ANGEL2	SRR14800484	q_1.950	0.923530190325509
48450	TMEM183A	SRR14800484	q_1.950	0.888620886063473
48451	HDAC2	SRR14800484	q_1.950	0.93794099073001
48452	ATG5	SRR14800484	q_1.950	0.948183485280017
48453	SH3PXD2A	SRR14800484	q_1.950	0.755091542647563
48454	IFIT3	SRR14800484	q_1.950	0.843475508265781
48455	PBX2	SRR14800484	q_1.950	0.696135579693568
48456	IRF3	SRR14800484	q_1.950	0.728671543838955
48457	SPIRE2	SRR14800484	q_1.950	0.816791461646132
48458	CYBB	SRR14800484	q_1.950	0.693596739910408
48459	ASMTL	SRR14800484	q_1.950	0.317596933416149
48460	ETFRF1	SRR14800484	q_1.950	0.722780676095045
48461	PDE7A	SRR14800484	q_1.950	0.922536308484315
48462	CDH24	SRR14800484	q_1.950	0.792721717507769
48463	RELCH	SRR14800484	q_1.950	0.943500779188437
48464	ZFP90	SRR14800484	q_1.950	0.903903118251653
48465	SAR1B	SRR14800484	q_1.950	0.728853921946774
48466	PPP1R2	SRR14800484	q_1.950	0.113856333833839
48467	ENSG00000254706	SRR14800484	q_1.950	0.412588903107071
48468	GSKIP	SRR14800484	q_1.950	0.0386058808891253
48469	GDI1	SRR14800484	q_1.950	0.228236179156933
48470	PNPT1	SRR14800484	q_1.950	0.957239184269122
48471	ZNF714	SRR14800484	q_1.950	0.865542490820228
48472	SLC9A7	SRR14800484	q_1.950	0.554661537567567
48473	DNAJC24	SRR14800484	q_1.950	0.8365052175421
48474	TLN2	SRR14800484	q_1.950	0.879732655781138
48475	SRP72	SRR14800484	q_1.950	0.799580380466154
48476	NSA2	SRR14800484	q_1.950	0.489435393474294
48477	THY1	SRR14800484	q_1.950	0.496008248027799
48478	PICALM	SRR14800484	q_1.950	0.926978392074862
48479	GLB1L2	SRR14800484	q_1.950	0.318739373028011
48480	SNHG10	SRR14800484	q_1.950	0.821533352161103
48481	MEF2A	SRR14800484	q_1.950	0.714030240044643
48482	GIPR	SRR14800484	q_1.950	0.739524454601724
48483	LINC02362	SRR14800484	q_1.950	0.922088179593842
48484	ENSG00000274322	SRR14800484	q_1.950	0.23790673176942
48485	ENSG00000291072	SRR14800484	q_1.950	0.845802007467559
48486	A4GALT	SRR14800484	q_1.950	0.518666213840422
48487	EPB41L4A-AS1	SRR14800484	q_1.950	0.776756436851506
48488	NCF1C	SRR14800484	q_1.950	0.843275139959949
48489	FOXJ2	SRR14800483	q_1.950	0.385166055792453
48490	TMEM38A	SRR14800483	q_1.950	0.945849628075098
48491	CCNE1	SRR14800483	q_1.950	0.768687681863926
48492	MCOLN1	SRR14800483	q_1.950	0.780801185139454
48493	FBXO3	SRR14800483	q_1.950	0.957269598113404
48494	SLC25A16	SRR14800483	q_1.950	0.89455399435529
48495	ZNF710	SRR14800483	q_1.950	0.998639928430701
48496	TM7SF2	SRR14800483	q_1.950	0.612949295045214
48497	UBP1	SRR14800483	q_1.950	0.756000876108181
48498	SPICE1	SRR14800483	q_1.950	0.83891901707688
48499	NPY1R	SRR14800483	q_1.950	0
48500	CENPV	SRR14800483	q_1.950	0.882521391071811
48501	METTL26	SRR14800483	q_1.950	0.857220369763089
48502	MCC	SRR14800483	q_1.950	0.288734358993424
48503	REG3A	SRR14800483	q_1.950	0.632269479308742
48504	USP38	SRR14800483	q_1.950	0.981384939721145
48505	CYP2W1	SRR14800483	q_1.950	0.342657124164994
48506	NFKBIB	SRR14800483	q_1.950	0.566055425783022
48507	ING3	SRR14800483	q_1.950	0.989648196293044
48508	HIGD1A	SRR14800483	q_1.950	0.843037312242394
48509	DUOXA2	SRR14800483	q_1.950	0.855616516108872
48510	CCDC149	SRR14800483	q_1.950	0.868276584558841
48511	FAXDC2	SRR14800483	q_1.950	0.545030788511164
48512	THOC6	SRR14800483	q_1.950	0.487506192897786
48513	POLR2J4	SRR14800483	q_1.950	0.960936686702619
48514	SYNM	SRR14800483	q_1.950	0.95274284495695
48515	SPNS2	SRR14800483	q_1.950	0.5924028534199
48516	SRPRA	SRR14800483	q_1.950	0.469618043604624
48517	LINC03040	SRR14800483	q_1.950	0.990326107032904
48518	RAP1GDS1	SRR14800483	q_1.950	0.949010407714524
48519	ZNF493	SRR14800483	q_1.950	0.955091212999529
48520	VRK2	SRR14800483	q_1.950	0.776483338236753
48521	PMEPA1	SRR14800483	q_1.950	0.463968547226506
48522	CXCL12	SRR14800483	q_1.950	0.858277859271864
48523	EXOC1	SRR14800483	q_1.950	0.934190766313496
48524	FAM114A2	SRR14800483	q_1.950	0.896107434850917
48525	ANGEL2	SRR14800483	q_1.950	0.912823200119272
48526	TMEM183A	SRR14800483	q_1.950	0.857396289805241
48527	HDAC2	SRR14800483	q_1.950	0.828782827691088
48528	ATG5	SRR14800483	q_1.950	0.985684276377689
48529	SH3PXD2A	SRR14800483	q_1.950	0.263746895285731
48530	IFIT3	SRR14800483	q_1.950	0.725636449107616
48531	PBX2	SRR14800483	q_1.950	0.826543105943049
48532	IRF3	SRR14800483	q_1.950	0.760680206762061
48533	SPIRE2	SRR14800483	q_1.950	0.89724021693752
48534	CYBB	SRR14800483	q_1.950	0.724767662470224
48535	ASMTL	SRR14800483	q_1.950	0.619826174887262
48536	ETFRF1	SRR14800483	q_1.950	0.355331581094037
48537	PDE7A	SRR14800483	q_1.950	0.923821485529928
48538	CDH24	SRR14800483	q_1.950	0.969812865777159
48539	RELCH	SRR14800483	q_1.950	0.911981424809726
48540	ZFP90	SRR14800483	q_1.950	0.656905703472914
48541	SAR1B	SRR14800483	q_1.950	0.678664965933978
48542	PPP1R2	SRR14800483	q_1.950	0.51226165673934
48543	ENSG00000254706	SRR14800483	q_1.950	0.566717428168602
48544	GSKIP	SRR14800483	q_1.950	0
48545	GDI1	SRR14800483	q_1.950	0.587060113945888
48546	PNPT1	SRR14800483	q_1.950	0.952686149546942
48547	ZNF714	SRR14800483	q_1.950	0.926571040937015
48548	SLC9A7	SRR14800483	q_1.950	0
48549	DNAJC24	SRR14800483	q_1.950	0.874839742671901
48550	TLN2	SRR14800483	q_1.950	0.932967115285808
48551	SRP72	SRR14800483	q_1.950	0.808484327112315
48552	NSA2	SRR14800483	q_1.950	0.476359957571608
48553	THY1	SRR14800483	q_1.950	0.376001473528942
48554	PICALM	SRR14800483	q_1.950	0.880342089093462
48555	GLB1L2	SRR14800483	q_1.950	0.464874376707062
48556	SNHG10	SRR14800483	q_1.950	0.814131626448929
48557	MEF2A	SRR14800483	q_1.950	0.939378374414283
48558	GIPR	SRR14800483	q_1.950	0.292290972797065
48559	LINC02362	SRR14800483	q_1.950	0.954225063713065
48560	ENSG00000274322	SRR14800483	q_1.950	0.158635617490606
48561	ENSG00000291072	SRR14800483	q_1.950	0.881995613437266
48562	A4GALT	SRR14800483	q_1.950	0.562431032913462
48563	EPB41L4A-AS1	SRR14800483	q_1.950	0.714430403506391
48564	NCF1C	SRR14800483	q_1.950	0.861105849069788
48565	FOXJ2	SRR14800482	q_1.950	0.660552557867184
48566	TMEM38A	SRR14800482	q_1.950	0.701627634320799
48567	CCNE1	SRR14800482	q_1.950	0.701324207082694
48568	MCOLN1	SRR14800482	q_1.950	0.38498299763766
48569	FBXO3	SRR14800482	q_1.950	0.943575273287205
48570	SLC25A16	SRR14800482	q_1.950	0.965018752159736
48571	ZNF710	SRR14800482	q_1.950	0.86310463595882
48572	TM7SF2	SRR14800482	q_1.950	0.132342165618597
48573	UBP1	SRR14800482	q_1.950	0.78757605070878
48574	SPICE1	SRR14800482	q_1.950	0.822478576108304
48575	NPY1R	SRR14800482	q_1.950	0.197502104969476
48576	CENPV	SRR14800482	q_1.950	0.880823349429448
48577	METTL26	SRR14800482	q_1.950	0.918447340874891
48578	MCC	SRR14800482	q_1.950	0.559527879874544
48579	REG3A	SRR14800482	q_1.950	0.99800488054949
48580	USP38	SRR14800482	q_1.950	0.939070745668507
48581	CYP2W1	SRR14800482	q_1.950	0.403643031416905
48582	NFKBIB	SRR14800482	q_1.950	0.71960768582956
48583	ING3	SRR14800482	q_1.950	0.961608411314922
48584	HIGD1A	SRR14800482	q_1.950	0.379512836301029
48585	DUOXA2	SRR14800482	q_1.950	0.0615850194287065
48586	CCDC149	SRR14800482	q_1.950	0.735098563189221
48587	FAXDC2	SRR14800482	q_1.950	0.79356812389654
48588	THOC6	SRR14800482	q_1.950	0.105168476646419
48589	POLR2J4	SRR14800482	q_1.950	0.907998368284268
48590	SYNM	SRR14800482	q_1.950	0
48591	SPNS2	SRR14800482	q_1.950	0.477743312994468
48592	SRPRA	SRR14800482	q_1.950	0.293351302647341
48593	LINC03040	SRR14800482	q_1.950	0.962378868554798
48594	RAP1GDS1	SRR14800482	q_1.950	0.966955622045281
48595	ZNF493	SRR14800482	q_1.950	0.957513980949881
48596	VRK2	SRR14800482	q_1.950	0.79371622730152
48597	PMEPA1	SRR14800482	q_1.950	0.661790042040446
48598	CXCL12	SRR14800482	q_1.950	0.91337425484645
48599	EXOC1	SRR14800482	q_1.950	0.838634667949154
48600	FAM114A2	SRR14800482	q_1.950	0.93736944274384
48601	ANGEL2	SRR14800482	q_1.950	0.93748563525348
48602	TMEM183A	SRR14800482	q_1.950	0.931643387697533
48603	HDAC2	SRR14800482	q_1.950	0.849198659713311
48604	ATG5	SRR14800482	q_1.950	0.859807563980954
48605	SH3PXD2A	SRR14800482	q_1.950	0.862280876078615
48606	IFIT3	SRR14800482	q_1.950	0.978751018613855
48607	PBX2	SRR14800482	q_1.950	0.321256599499393
48608	IRF3	SRR14800482	q_1.950	0.847968567460666
48609	SPIRE2	SRR14800482	q_1.950	0.743273954193518
48610	CYBB	SRR14800482	q_1.950	0
48611	ASMTL	SRR14800482	q_1.950	0.540869136959385
48612	ETFRF1	SRR14800482	q_1.950	0.697551247804574
48613	PDE7A	SRR14800482	q_1.950	0.922209373154996
48614	CDH24	SRR14800482	q_1.950	0.752224851010334
48615	RELCH	SRR14800482	q_1.950	0.941382281969748
48616	ZFP90	SRR14800482	q_1.950	0.849098847560748
48617	SAR1B	SRR14800482	q_1.950	0.721800251804933
48618	PPP1R2	SRR14800482	q_1.950	0.17084777986424
48619	ENSG00000254706	SRR14800482	q_1.950	0.854841990704795
48620	GSKIP	SRR14800482	q_1.950	0.764697937307114
48621	GDI1	SRR14800482	q_1.950	0.364261660648983
48622	PNPT1	SRR14800482	q_1.950	0.811563035381921
48623	ZNF714	SRR14800482	q_1.950	0.916761988878741
48624	SLC9A7	SRR14800482	q_1.950	0.733285451856711
48625	DNAJC24	SRR14800482	q_1.950	0.726784285022706
48626	TLN2	SRR14800482	q_1.950	0.854068610229607
48627	SRP72	SRR14800482	q_1.950	0.637396010897228
48628	NSA2	SRR14800482	q_1.950	0.903913905079631
48629	THY1	SRR14800482	q_1.950	0.77843429238356
48630	PICALM	SRR14800482	q_1.950	0.912676258610141
48631	GLB1L2	SRR14800482	q_1.950	0.194382127494389
48632	SNHG10	SRR14800482	q_1.950	0.678281447608163
48633	MEF2A	SRR14800482	q_1.950	0.840355109479751
48634	GIPR	SRR14800482	q_1.950	0.993202991765507
48635	LINC02362	SRR14800482	q_1.950	0.83693746995493
48636	ENSG00000274322	SRR14800482	q_1.950	0.647661681176312
48637	ENSG00000291072	SRR14800482	q_1.950	0.934650555491878
48638	A4GALT	SRR14800482	q_1.950	0.525727266644535
48639	EPB41L4A-AS1	SRR14800482	q_1.950	0.855507145471694
48640	NCF1C	SRR14800482	q_1.950	0
48641	FOXJ2	SRR14800481	q_2.000	0.485175445966685
48642	TMEM38A	SRR14800481	q_2.000	0.644007832606571
48643	CCNE1	SRR14800481	q_2.000	0.374176629591769
48644	MCOLN1	SRR14800481	q_2.000	0.151951613483619
48645	FBXO3	SRR14800481	q_2.000	0.944197630049716
48646	SLC25A16	SRR14800481	q_2.000	0.903442422503075
48647	ZNF710	SRR14800481	q_2.000	0.856935000562637
48648	TM7SF2	SRR14800481	q_2.000	0.48393471627851
48649	UBP1	SRR14800481	q_2.000	0.748629983239321
48650	SPICE1	SRR14800481	q_2.000	0.836969361946657
48651	NPY1R	SRR14800481	q_2.000	0.394822343108741
48652	CENPV	SRR14800481	q_2.000	0.938487182357643
48653	METTL26	SRR14800481	q_2.000	0.705668421708376
48654	MCC	SRR14800481	q_2.000	0.0445646919064497
48655	REG3A	SRR14800481	q_2.000	NA
48656	USP38	SRR14800481	q_2.000	0.953844071960157
48657	CYP2W1	SRR14800481	q_2.000	0.308009397055269
48658	NFKBIB	SRR14800481	q_2.000	0.967506572447452
48659	ING3	SRR14800481	q_2.000	0.951067836994167
48660	HIGD1A	SRR14800481	q_2.000	0.493216607580728
48661	DUOXA2	SRR14800481	q_2.000	0
48662	CCDC149	SRR14800481	q_2.000	0.545049564365664
48663	FAXDC2	SRR14800481	q_2.000	0.737999968554075
48664	THOC6	SRR14800481	q_2.000	0.313887848717388
48665	POLR2J4	SRR14800481	q_2.000	0.961030638681966
48666	SYNM	SRR14800481	q_2.000	0
48667	SPNS2	SRR14800481	q_2.000	0.904763232003602
48668	SRPRA	SRR14800481	q_2.000	0.263676295410745
48669	LINC03040	SRR14800481	q_2.000	0.486477128529141
48670	RAP1GDS1	SRR14800481	q_2.000	0.783336147738293
48671	ZNF493	SRR14800481	q_2.000	0.987277784550063
48672	VRK2	SRR14800481	q_2.000	0.838933957980974
48673	PMEPA1	SRR14800481	q_2.000	0.654966698434894
48674	CXCL12	SRR14800481	q_2.000	0.449572566566734
48675	EXOC1	SRR14800481	q_2.000	0.751515858302414
48676	FAM114A2	SRR14800481	q_2.000	0.7987304558129
48677	ANGEL2	SRR14800481	q_2.000	0.932206369736476
48678	TMEM183A	SRR14800481	q_2.000	0.822561915571433
48679	HDAC2	SRR14800481	q_2.000	0.792885578086965
48680	ATG5	SRR14800481	q_2.000	0.840880907423504
48681	SH3PXD2A	SRR14800481	q_2.000	0.881031281649128
48682	IFIT3	SRR14800481	q_2.000	0.739345210784074
48683	PBX2	SRR14800481	q_2.000	0.58149164259109
48684	IRF3	SRR14800481	q_2.000	0.856809560108122
48685	SPIRE2	SRR14800481	q_2.000	0.822352933977467
48686	CYBB	SRR14800481	q_2.000	0.674315353076655
48687	ASMTL	SRR14800481	q_2.000	0.345143004699959
48688	ETFRF1	SRR14800481	q_2.000	0.482788764889111
48689	PDE7A	SRR14800481	q_2.000	0.962237126478981
48690	CDH24	SRR14800481	q_2.000	0.959443371189797
48691	RELCH	SRR14800481	q_2.000	0.929446212361377
48692	ZFP90	SRR14800481	q_2.000	0.832196477410702
48693	SAR1B	SRR14800481	q_2.000	0.545189454635663
48694	PPP1R2	SRR14800481	q_2.000	0.27088340131426
48695	ENSG00000254706	SRR14800481	q_2.000	0.890554015341917
48696	GSKIP	SRR14800481	q_2.000	0.667423719360538
48697	GDI1	SRR14800481	q_2.000	0.351211180156891
48698	PNPT1	SRR14800481	q_2.000	0.373792765456809
48699	ZNF714	SRR14800481	q_2.000	0.929467983315165
48700	SLC9A7	SRR14800481	q_2.000	0
48701	DNAJC24	SRR14800481	q_2.000	0.777676659182628
48702	TLN2	SRR14800481	q_2.000	0.880729734380407
48703	SRP72	SRR14800481	q_2.000	0.734512633515872
48704	NSA2	SRR14800481	q_2.000	0.888443989979331
48705	THY1	SRR14800481	q_2.000	0.710742936374743
48706	PICALM	SRR14800481	q_2.000	0.839088980272003
48707	GLB1L2	SRR14800481	q_2.000	0.302006124685426
48708	SNHG10	SRR14800481	q_2.000	0.920523912955874
48709	MEF2A	SRR14800481	q_2.000	0.850994102752108
48710	GIPR	SRR14800481	q_2.000	0.87170129005661
48711	LINC02362	SRR14800481	q_2.000	0.880573490435718
48712	ENSG00000274322	SRR14800481	q_2.000	0.548921998902432
48713	ENSG00000291072	SRR14800481	q_2.000	0.935620165517566
48714	A4GALT	SRR14800481	q_2.000	0.469766697861925
48715	EPB41L4A-AS1	SRR14800481	q_2.000	0.929020998773797
48716	NCF1C	SRR14800481	q_2.000	0.708171014062062
48717	FOXJ2	SRR14800480	q_2.000	0.788109419181533
48718	TMEM38A	SRR14800480	q_2.000	0.423773770187669
48719	CCNE1	SRR14800480	q_2.000	0.746977440283148
48720	MCOLN1	SRR14800480	q_2.000	0.616420504109723
48721	FBXO3	SRR14800480	q_2.000	0.900925257898562
48722	SLC25A16	SRR14800480	q_2.000	0.847080106954118
48723	ZNF710	SRR14800480	q_2.000	0.861007240299876
48724	TM7SF2	SRR14800480	q_2.000	0.381358885894519
48725	UBP1	SRR14800480	q_2.000	0.710890523078822
48726	SPICE1	SRR14800480	q_2.000	0.842473201805586
48727	NPY1R	SRR14800480	q_2.000	0.860665543959084
48728	CENPV	SRR14800480	q_2.000	0.902908645402554
48729	METTL26	SRR14800480	q_2.000	0.765052975189429
48730	MCC	SRR14800480	q_2.000	0.299746366058817
